order_id,customer_id,order_date,store_id,store_name,region,product_id,product_name,category,subcategory,quantity,unit_price,discount_pct,revenue,cost,gross_margin,payment_method,channel,order_status,delivery_days,inventory_on_hand,reorder_level,seller_id,rating,return_flag
O000139,C0114,2025-10-26,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1297.34,939.46,Net Banking,Mobile App,Cancelled,,129,53,SELLER014,5,0
O000140,C0131,2025-01-12,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,987.48,911.52,UPI,Store,Delivered,6,148,25,SELLER015,1,0
O000141,C0148,2025-04-25,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2818.59,2499.51,Credit Card,Web,Delivered,7,167,32,SELLER016,2,0
O000142,C0165,2025-07-11,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2331.34,1985.96,Debit Card,Mobile App,Delivered,8,186,39,SELLER017,3,0
O000143,C0182,2025-10-24,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2803.13,2293.47,Wallet,Store,Shipped,9,25,46,SELLER018,4,0
O000144,C0199,2025-01-10,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1119.55,879.65,Net Banking,Web,Processing,,44,53,SELLER001,5,0
O000145,C0216,2025-04-23,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2506.86,1891.14,UPI,Mobile App,Returned,3,63,25,SELLER002,1,1
O000146,C0233,2025-07-09,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1651.35,1195.8,Credit Card,Store,Cancelled,,82,32,SELLER003,2,0
O000147,C0250,2025-10-22,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,11230.13,10366.27,Debit Card,Web,Delivered,5,101,39,SELLER004,3,0
O000148,C0017,2025-01-08,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1035.7,918.45,Wallet,Mobile App,Delivered,6,120,46,SELLER005,4,0
O000149,C0034,2025-04-21,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1122.34,956.06,Net Banking,Store,Delivered,7,139,53,SELLER006,5,0
O000150,C0051,2025-07-07,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5773.35,4723.65,UPI,Web,Shipped,8,158,25,SELLER007,1,0
O000151,C0068,2025-10-20,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,19149.87,15046.33,Credit Card,Mobile App,Processing,,177,32,SELLER008,2,0
O000152,C0085,2025-01-06,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,922.89,696.21,Debit Card,Store,Returned,2,16,39,SELLER009,3,1
O000153,C0102,2025-04-19,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2957.01,2141.29,Wallet,Web,Cancelled,,35,46,SELLER010,4,0
O000154,C0119,2025-07-05,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3118.75,2878.85,Net Banking,Mobile App,Delivered,4,54,53,SELLER011,5,0
O000155,C0136,2025-10-18,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1481.88,1314.12,UPI,Store,Delivered,5,73,25,SELLER012,1,0
O000156,C0153,2025-01-04,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,974.19,829.86,Credit Card,Web,Delivered,6,92,32,SELLER013,2,0
O000157,C0170,2025-04-17,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2771.01,2267.19,Debit Card,Mobile App,Shipped,7,111,39,SELLER014,3,0
O000158,C0187,2025-07-03,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2283.37,1794.08,Wallet,Store,Processing,,130,46,SELLER015,4,0
O000159,C0204,2025-10-16,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2734.18,2062.62,Net Banking,Web,Returned,9,149,53,SELLER016,5,1
O000160,C0221,2025-01-02,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1449.42,1049.58,UPI,Mobile App,Cancelled,,168,25,SELLER017,1,0
O000161,C0238,2025-04-15,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2172.61,2005.49,Credit Card,Store,Delivered,3,187,32,SELLER018,2,0
O000162,C0005,2025-07-01,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1429.57,1267.73,Debit Card,Web,Delivered,4,26,39,SELLER001,3,0
O000163,C0022,2025-10-14,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11014.16,9382.44,Wallet,Mobile App,Delivered,5,45,46,SELLER002,4,0
O000164,C0039,2025-01-27,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,1011.56,827.64,Net Banking,Store,Shipped,6,64,53,SELLER003,5,0
O000165,C0056,2025-04-13,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1454.88,1143.12,UPI,Web,Processing,,83,25,SELLER004,1,0
O000166,C0073,2025-07-26,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5684.13,4288.02,Credit Card,Mobile App,Returned,8,102,32,SELLER005,2,1
O000167,C0090,2025-10-12,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,18789.91,13606.49,Debit Card,Store,Cancelled,,121,39,SELLER006,3,0
O000168,C0107,2025-01-25,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,795.16,733.99,Wallet,Web,Delivered,2,140,46,SELLER007,4,0
O000169,C0124,2025-04-11,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2543.15,2255.25,Net Banking,Mobile App,Delivered,3,159,53,SELLER008,5,0
O000170,C0141,2025-07-24,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4048.38,3448.62,UPI,Store,Delivered,4,178,25,SELLER009,1,0
O000171,C0158,2025-10-10,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1460.91,1195.29,Credit Card,Web,Shipped,5,17,32,SELLER010,2,0
O000172,C0175,2025-01-23,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,957.1,752,Debit Card,Mobile App,Processing,,36,39,SELLER011,3,0
O000173,C0192,2025-04-09,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2712.23,2046.07,Wallet,Store,Returned,7,55,46,SELLER012,4,1
O000174,C0209,2025-07-22,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2225.81,1611.79,Net Banking,Web,Cancelled,,74,53,SELLER013,5,0
O000175,C0226,2025-10-08,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3117.92,2878.08,UPI,Mobile App,Delivered,9,93,25,SELLER014,1,0
O000176,C0243,2025-01-21,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1258.25,1115.8,Credit Card,Store,Delivered,2,112,32,SELLER015,2,0
O000177,C0010,2025-04-07,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2137.43,1820.77,Debit Card,Web,Delivered,3,131,39,SELLER016,3,0
O000178,C0027,2025-07-20,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,15,2547.45,1401.1,1146.35,Wallet,Mobile App,Shipped,4,150,46,SELLER017,4,0
O000179,C0044,2025-10-06,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,20,19196.8,10750.21,8446.59,Net Banking,Store,Processing,,169,53,SELLER018,5,0
O000180,C0061,2025-01-19,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,0,2299,1310.43,988.57,UPI,Web,Returned,6,8,25,SELLER001,1,1
O000181,C0078,2025-04-05,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1431.5,1036.6,Credit Card,Mobile App,Cancelled,,27,32,SELLER002,2,0
O000182,C0095,2025-07-18,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,4912.6,4534.7,Debit Card,Store,Delivered,8,46,39,SELLER003,3,0
O000183,C0112,2025-10-04,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,16216.2,14380.4,Wallet,Web,Delivered,9,65,46,SELLER004,4,0
O000184,C0129,2025-01-17,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,777.17,662.03,Net Banking,Mobile App,Delivered,2,84,53,SELLER005,5,0
O000185,C0146,2025-04-03,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3298.9,2699.1,UPI,Store,Shipped,3,103,25,SELLER006,1,0
O000186,C0163,2025-07-16,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,3988.4,3133.75,Credit Card,Web,Processing,,122,32,SELLER007,2,0
O000187,C0180,2025-10-02,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1434.35,1082.05,Debit Card,Mobile App,Returned,5,141,39,SELLER008,3,1
O000188,C0197,2025-01-15,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,936.21,677.94,Wallet,Store,Cancelled,,160,46,SELLER009,4,0
O000189,C0214,2025-04-01,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,20,4478.4,2328.77,2149.63,Net Banking,Web,Delivered,7,179,53,SELLER010,5,0
O000190,C0231,2025-07-14,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,0,4797,2542.41,2254.59,UPI,Mobile App,Delivered,8,18,25,SELLER011,1,0
O000191,C0248,2025-10-27,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,5,5696.2,3075.95,2620.25,Credit Card,Store,Delivered,9,37,32,SELLER012,2,0
O000192,C0015,2025-01-13,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,10,2249.1,1237.01,1012.09,Debit Card,Web,Shipped,2,56,39,SELLER013,3,0
O000193,C0032,2025-04-26,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,15,3738.3,2093.45,1644.85,Wallet,Mobile App,Processing,,75,46,SELLER014,4,0
O000194,C0049,2025-07-12,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,20,2397.6,1366.63,1030.97,Net Banking,Store,Returned,4,94,53,SELLER015,5,1
O000195,C0066,2025-10-25,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,0,23996,13917.68,10078.32,UPI,Web,Cancelled,,113,25,SELLER016,1,0
O000196,C0083,2025-01-11,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,5,2184.05,1135.71,1048.34,Credit Card,Mobile App,Delivered,6,132,32,SELLER017,2,0
O000197,C0100,2025-04-24,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1239.25,1098.95,Debit Card,Store,Delivered,7,151,39,SELLER018,3,0
O000198,C0117,2025-07-10,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,4818.12,4104.33,Wallet,Web,Delivered,8,170,46,SELLER001,4,0
O000199,C0134,2025-10-23,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,15838.24,12958.56,Net Banking,Mobile App,Shipped,9,9,53,SELLER002,5,0
O000200,C0151,2025-01-09,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,0,1799,1007.44,791.56,UPI,Store,Processing,,28,25,SELLER003,1,0
O000201,C0168,2025-04-22,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,3247.92,2450.18,Credit Card,Web,Returned,3,47,32,SELLER004,2,1
O000202,C0185,2025-07-08,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3913.43,2833.87,Debit Card,Mobile App,Cancelled,,66,39,SELLER005,3,0
O000203,C0202,2025-10-21,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1235.83,1140.77,Wallet,Store,Delivered,5,85,46,SELLER006,4,0
O000204,C0219,2025-01-07,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,805.18,714.02,Net Banking,Web,Delivered,6,104,53,SELLER007,5,0
O000205,C0236,2025-04-20,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,3022.92,2575.08,UPI,Mobile App,Delivered,7,123,25,SELLER008,1,0
O000206,C0003,2025-07-06,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2506.43,2050.72,Credit Card,Store,Shipped,8,142,32,SELLER009,2,0
O000207,C0020,2025-10-19,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,3021.98,2374.42,Debit Card,Web,Processing,,161,39,SELLER010,3,0
O000208,C0037,2025-01-05,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1210.77,913.38,Wallet,Mobile App,Returned,2,180,46,SELLER011,4,1
O000209,C0054,2025-04-18,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,2040.67,1477.73,Net Banking,Store,Cancelled,,19,53,SELLER012,5,0
O000210,C0071,2025-07-04,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1558.44,1438.56,UPI,Web,Delivered,4,38,25,SELLER013,1,0
O000211,C0088,2025-10-17,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12081.99,10714.21,Credit Card,Mobile App,Delivered,5,57,32,SELLER014,2,0
O000212,C0105,2025-01-03,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1117.31,951.79,Debit Card,Store,Delivered,6,76,39,SELLER015,3,0
O000213,C0122,2025-04-16,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1214.57,993.73,Wallet,Web,Shipped,7,95,46,SELLER016,4,0
O000214,C0139,2025-07-02,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4702.66,3694.94,Net Banking,Mobile App,Processing,,114,53,SELLER017,5,0
O000215,C0156,2025-10-15,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,0,35996,20517.72,15478.28,UPI,Store,Returned,9,133,25,SELLER018,1,1
O000216,C0173,2025-01-01,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,991.25,717.8,Credit Card,Web,Cancelled,,152,32,SELLER001,2,0
O000217,C0190,2025-04-14,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,2807.06,2591.14,Debit Card,Mobile App,Delivered,3,171,39,SELLER002,3,0
O000218,C0207,2025-07-27,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3377.4,2995.05,Wallet,Store,Delivered,4,10,46,SELLER003,4,0
O000219,C0224,2025-10-13,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1207.87,1028.93,Net Banking,Web,Delivered,5,29,53,SELLER004,5,0
O000220,C0241,2025-01-26,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1044.45,854.55,UPI,Mobile App,Shipped,6,48,25,SELLER005,1,0
O000221,C0008,2025-04-12,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2978.14,2339.96,Credit Card,Store,Processing,,67,32,SELLER006,2,0
O000222,C0025,2025-07-25,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2460.86,1856.44,Debit Card,Web,Returned,8,86,39,SELLER007,3,1
O000223,C0042,2025-10-11,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2956.03,2140.57,Wallet,Mobile App,Cancelled,,105,46,SELLER008,4,0
O000224,C0059,2025-01-24,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1039.58,959.62,Net Banking,Store,Delivered,2,124,53,SELLER009,5,0
O000225,C0076,2025-04-10,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2330.94,2067.06,UPI,Web,Delivered,3,143,25,SELLER010,1,0
O000226,C0093,2025-07-23,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1537.46,1309.69,Credit Card,Mobile App,Delivered,4,162,32,SELLER011,2,0
O000227,C0110,2025-10-09,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,11878.02,9718.38,Debit Card,Store,Shipped,5,181,39,SELLER012,3,0
O000228,C0127,2025-01-22,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1094.32,859.83,Wallet,Web,Processing,,20,46,SELLER013,4,0
O000229,C0144,2025-04-08,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1184.69,893.71,Net Banking,Mobile App,Returned,7,39,53,SELLER014,5,1
O000230,C0161,2025-07-21,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,6088.26,4408.74,UPI,Store,Cancelled,,58,25,SELLER015,1,0
O000231,C0178,2025-10-07,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,17782.02,16414.18,Credit Card,Web,Delivered,9,77,32,SELLER016,2,0
O000232,C0195,2025-01-20,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,858.12,760.98,Debit Card,Mobile App,Delivered,2,96,39,SELLER017,3,0
O000233,C0212,2025-04-06,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2753.08,2345.22,Wallet,Store,Delivered,3,115,46,SELLER018,4,0
O000234,C0229,2025-07-19,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3298.68,2698.92,Net Banking,Web,Shipped,4,134,53,SELLER001,5,0
O000235,C0246,2025-10-05,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1565.76,1230.24,UPI,Mobile App,Processing,,153,25,SELLER002,1,0
O000236,C0013,2025-01-18,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,1028.31,775.74,Credit Card,Store,Returned,6,172,32,SELLER003,2,1
O000237,C0030,2025-04-04,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2922.16,2116.04,Debit Card,Web,Cancelled,,11,39,SELLER004,3,0
O000238,C0047,2025-07-17,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2120.27,1957.18,Wallet,Mobile App,Delivered,8,30,46,SELLER005,4,0
O000239,C0064,2025-10-03,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2542.3,2254.5,Net Banking,Store,Delivered,9,49,53,SELLER006,5,0
O000240,C0081,2025-01-16,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1349.46,1149.54,UPI,Web,Delivered,2,68,25,SELLER007,1,0
O000241,C0098,2025-04-02,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2297.96,1880.14,Credit Card,Mobile App,Shipped,3,87,32,SELLER008,2,0
O000242,C0115,2025-07-15,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1510.49,1186.81,Debit Card,Store,Processing,,106,39,SELLER009,3,0
O000243,C0132,2025-10-01,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11626.06,8770.54,Wallet,Web,Returned,5,125,46,SELLER010,4,1
O000244,C0149,2025-01-14,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,1066.74,772.46,Net Banking,Mobile App,Cancelled,,144,53,SELLER011,5,0
O000245,C0166,2025-04-27,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1350.96,1247.04,UPI,Store,Delivered,7,163,25,SELLER012,1,0
O000246,C0183,2025-07-13,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5285.24,4686.91,Credit Card,Web,Delivered,8,182,32,SELLER013,2,0
O000247,C0200,2025-10-26,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,17494.06,14902.34,Debit Card,Mobile App,Delivered,9,21,39,SELLER014,3,0
O000248,C0217,2025-01-12,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,841.03,688.12,Wallet,Store,Shipped,2,40,46,SELLER015,4,0
O000249,C0234,2025-04-25,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2687.1,2111.3,Net Banking,Web,Processing,,59,53,SELLER016,5,0
O000250,C0001,2025-07-11,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4273.29,3223.71,UPI,Mobile App,Returned,4,78,25,SELLER017,1,1
O000251,C0018,2025-10-24,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1540.6,1115.6,Credit Card,Store,Cancelled,,97,32,SELLER018,2,0
O000252,C0035,2025-01-10,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,888.73,820.37,Debit Card,Web,Delivered,6,116,39,SELLER001,3,0
O000253,C0052,2025-04-23,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2521.9,2236.4,Wallet,Mobile App,Delivered,7,135,46,SELLER002,4,0
O000254,C0069,2025-07-09,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2072.3,1765.3,Net Banking,Store,Delivered,8,154,53,SELLER003,5,0
O000255,C0086,2025-10-22,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3297.8,2698.2,UPI,Web,Shipped,9,173,25,SELLER004,1,0
O000256,C0103,2025-01-08,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1329.47,1044.58,Credit Card,Mobile App,Processing,,12,32,SELLER005,2,0
O000257,C0120,2025-04-21,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2256.17,1702.03,Debit Card,Store,Returned,3,31,39,SELLER006,3,1
O000258,C0137,2025-07-07,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,15,2547.45,1477.52,1069.93,Wallet,Web,Cancelled,,50,46,SELLER007,4,0
O000259,C0154,2025-10-20,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,20,19196.8,9982.34,9214.46,Net Banking,Mobile App,Delivered,5,69,53,SELLER008,5,0
O000260,C0171,2025-01-06,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,0,2299,1218.47,1080.53,UPI,Store,Delivered,6,88,25,SELLER009,1,0
O000261,C0188,2025-04-19,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1332.77,1135.33,Credit Card,Web,Delivered,7,107,32,SELLER010,2,0
O000262,C0205,2025-07-05,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,5196.02,4251.28,Debit Card,Mobile App,Shipped,8,126,39,SELLER011,3,0
O000263,C0222,2025-10-18,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,17134.1,13462.5,Wallet,Store,Processing,,145,46,SELLER012,4,0
O000264,C0239,2025-01-04,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,820.34,618.86,Net Banking,Web,Returned,2,164,53,SELLER013,5,1
O000265,C0006,2025-04-17,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3478.84,2519.16,UPI,Mobile App,Cancelled,,183,25,SELLER014,1,0
O000266,C0023,2025-07-03,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,3703.52,3418.63,Credit Card,Store,Delivered,4,22,32,SELLER015,2,0
O000267,C0040,2025-10-16,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1333.69,1182.71,Debit Card,Web,Delivered,5,41,39,SELLER016,3,0
O000268,C0057,2025-01-02,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,871.64,742.51,Wallet,Mobile App,Delivered,6,60,46,SELLER017,4,0
